Profile,Framework Version,Chapter,Section,Requirement ID,Verification Level,Requirement Area,Status,Mapped Checks,Relationships,Mapping Rationale,Official Source,Claim Boundary
owasp-aisvs-1.0,1.0,C9,C9.6,v1.0-C9.6.1,1,Orchestration & Agentic Security / Shutdown and Graceful Degradation,mapped-evidence,PSB-AI-009-RRC-003; PSB-AI-009-RRC-004,verifies,An authenticated manual containment command halts new model calls outputs tool dispatch delegation and memory writes for the exact agent session within sixty seconds.,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C09-Orchestration-and-Agentic-Action.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C9,C9.6,v1.0-C9.6.2,2,Orchestration & Agentic Security / Shutdown and Graceful Degradation,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C09-Orchestration-and-Agentic-Action.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C9,C9.6,v1.0-C9.6.3,3,Orchestration & Agentic Security / Shutdown and Graceful Degradation,mapped-evidence,PSB-AI-009-RRC-001; PSB-AI-009-RRC-003,verifies,The kill command and policy are owned by an out-of-band control plane whose authority and signing keys are outside the agent model repository and extension boundary.,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C09-Orchestration-and-Agentic-Action.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.1,v1.0-C10.1.1,1,Model Context Protocol (MCP) Security / Component Integrity,mapped-evidence,PSB-AI-002-AID-001; PSB-AI-002-AID-002,verifies,"Exact official source commit and local artifact digest plus current independent review directly verify that governed MCP components come from a trusted immutable source and are integrity checked, without asserting runtime safety.",https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.1,v1.0-C10.1.2,2,Model Context Protocol (MCP) Security / Component Integrity,mapped-evidence,PSB-AI-002-AID-004; PSB-AI-002-AID-007; PSB-AI-004-AAR-012; PSB-AI-004-AAR-018,verifies,"Exact managed MCP identities and tool sets are allow-listed and reconciled against fresh installed runtime inventories, while unknown servers and extensions are denied.; The dependency capability allow-list and exact runtime handoff permit only reviewed MCP server identities and tool sets; PSB-AI-004 remains responsible for live enforcement.",https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.1,v1.0-C10.1.3,2,Model Context Protocol (MCP) Security / Component Integrity,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.2,v1.0-C10.2.1,1,Model Context Protocol (MCP) Security / Authentication & Authorization,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.2,v1.0-C10.2.2,1,Model Context Protocol (MCP) Security / Authentication & Authorization,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.2,v1.0-C10.2.3,1,Model Context Protocol (MCP) Security / Authentication & Authorization,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.2,v1.0-C10.2.4,2,Model Context Protocol (MCP) Security / Authentication & Authorization,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.2,v1.0-C10.2.5,2,Model Context Protocol (MCP) Security / Authentication & Authorization,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.2,v1.0-C10.2.6,2,Model Context Protocol (MCP) Security / Authentication & Authorization,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.2,v1.0-C10.2.7,2,Model Context Protocol (MCP) Security / Authentication & Authorization,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.3,v1.0-C10.3.1,1,Model Context Protocol (MCP) Security / Secure Transport,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.3,v1.0-C10.3.2,1,Model Context Protocol (MCP) Security / Secure Transport,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.3,v1.0-C10.3.3,2,Model Context Protocol (MCP) Security / Secure Transport,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.3,v1.0-C10.3.4,2,Model Context Protocol (MCP) Security / Secure Transport,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.3,v1.0-C10.3.5,3,Model Context Protocol (MCP) Security / Secure Transport,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.4,v1.0-C10.4.1,1,"Model Context Protocol (MCP) Security / Schema, Message, and Input Validation",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.4,v1.0-C10.4.2,1,"Model Context Protocol (MCP) Security / Schema, Message, and Input Validation",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.4,v1.0-C10.4.3,1,"Model Context Protocol (MCP) Security / Schema, Message, and Input Validation",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.4,v1.0-C10.4.4,2,"Model Context Protocol (MCP) Security / Schema, Message, and Input Validation",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.4,v1.0-C10.4.5,2,"Model Context Protocol (MCP) Security / Schema, Message, and Input Validation",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.4,v1.0-C10.4.6,2,"Model Context Protocol (MCP) Security / Schema, Message, and Input Validation",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.4,v1.0-C10.4.7,2,"Model Context Protocol (MCP) Security / Schema, Message, and Input Validation",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C10,C10.4,v1.0-C10.4.8,3,"Model Context Protocol (MCP) Security / Schema, Message, and Input Validation",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C10-MCP-Security.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.1,v1.0-C11.1.1,1,"Adversarial Robustness / Model Alignment, Safety, and Robustness Testing and Training",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.1,v1.0-C11.1.2,1,"Adversarial Robustness / Model Alignment, Safety, and Robustness Testing and Training",mapped-evidence,PSB-DETECT-002-TEV-001; PSB-DETECT-002-TEV-002; PSB-DETECT-002-TEV-008,supports,A version-controlled immutable AI security suite is bound to every exact release candidate and incomplete evaluation blocks release acceptance; product-specific alignment and disallowed-content coverage remains an explicit gap.,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.1,v1.0-C11.1.3,1,"Adversarial Robustness / Model Alignment, Safety, and Robustness Testing and Training",mapped-evidence,PSB-DETECT-002-TEV-003; PSB-DETECT-002-TEV-004; PSB-DETECT-002-TEV-006,verifies,Threat-derived goal hijack tool misuse unexpected execution context poisoning resource and egress cases use exact inert fixtures oracles and known-vulnerable calibration to exercise relevant adversarial techniques.,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.1,v1.0-C11.1.4,2,"Adversarial Robustness / Model Alignment, Safety, and Robustness Testing and Training",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.1,v1.0-C11.1.5,3,"Adversarial Robustness / Model Alignment, Safety, and Robustness Testing and Training",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.2,v1.0-C11.2.1,1,Adversarial Robustness / Membership-Inference and Model-Inversion Mitigation,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.2,v1.0-C11.2.2,1,Adversarial Robustness / Membership-Inference and Model-Inversion Mitigation,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.2,v1.0-C11.2.3,2,Adversarial Robustness / Membership-Inference and Model-Inversion Mitigation,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.2,v1.0-C11.2.4,2,Adversarial Robustness / Membership-Inference and Model-Inversion Mitigation,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.2,v1.0-C11.2.5,3,Adversarial Robustness / Membership-Inference and Model-Inversion Mitigation,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.3,v1.0-C11.3.1,1,Adversarial Robustness / Model-Extraction Defense,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.3,v1.0-C11.3.2,2,Adversarial Robustness / Model-Extraction Defense,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.3,v1.0-C11.3.3,3,Adversarial Robustness / Model-Extraction Defense,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.3,v1.0-C11.3.4,3,Adversarial Robustness / Model-Extraction Defense,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.4,v1.0-C11.4.1,2,Adversarial Robustness / Model Runtime Anomaly Detection,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.4,v1.0-C11.4.2,2,Adversarial Robustness / Model Runtime Anomaly Detection,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C11,C11.4,v1.0-C11.4.3,3,Adversarial Robustness / Model Runtime Anomaly Detection,gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C11-Adversarial-Robustness.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.1,v1.0-C12.1.1,1,"Monitoring, Logging & Anomaly Detection / Request & Response Logging",mapped-evidence,PSB-AI-010-AIG-002; PSB-AI-010-AIG-008,supports,The authenticated workload session and every gateway decision produce a contiguous pre-dispatch interaction record with session target classification count digest and enforcement context but no content.,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.1,v1.0-C12.1.2,2,"Monitoring, Logging & Anomaly Detection / Request & Response Logging",mapped-evidence,PSB-AI-010-AIG-008; PSB-AI-010-AIG-009,supports,Classification redaction minimization route and provider-policy decisions are independently derived and logged before dispatch with reasons and enforcement state suitable for audit without copying sensitive content.,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.1,v1.0-C12.1.3,2,"Monitoring, Logging & Anomaly Detection / Request & Response Logging",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.1,v1.0-C12.1.4,2,"Monitoring, Logging & Anomaly Detection / Request & Response Logging",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.2,v1.0-C12.2.1,1,"Monitoring, Logging & Anomaly Detection / Detection and Alerting",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.2,v1.0-C12.2.2,2,"Monitoring, Logging & Anomaly Detection / Detection and Alerting",mapped-evidence,PSB-AI-007-ARB-006; PSB-AI-007-ARB-008; PSB-AI-007-ARB-009,supports,Excessive retries unknown-tool attempts approval replay and hook failures are detected as session anomalies and cause independently verified restriction circuit breaking and alert delivery.,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.2,v1.0-C12.2.3,2,"Monitoring, Logging & Anomaly Detection / Detection and Alerting",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.2,v1.0-C12.2.4,2,"Monitoring, Logging & Anomaly Detection / Detection and Alerting",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.2,v1.0-C12.2.5,2,"Monitoring, Logging & Anomaly Detection / Detection and Alerting",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.2,v1.0-C12.2.6,3,"Monitoring, Logging & Anomaly Detection / Detection and Alerting",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.3,v1.0-C12.3.1,1,"Monitoring, Logging & Anomaly Detection / Model, Data, and Performance Drift Detection",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.3,v1.0-C12.3.2,2,"Monitoring, Logging & Anomaly Detection / Model, Data, and Performance Drift Detection",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.3,v1.0-C12.3.3,2,"Monitoring, Logging & Anomaly Detection / Model, Data, and Performance Drift Detection",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.3,v1.0-C12.3.4,3,"Monitoring, Logging & Anomaly Detection / Model, Data, and Performance Drift Detection",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.4,v1.0-C12.4.1,2,"Monitoring, Logging & Anomaly Detection / Proactive Security Behavior Monitoring",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.4,v1.0-C12.4.2,2,"Monitoring, Logging & Anomaly Detection / Proactive Security Behavior Monitoring",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.4,v1.0-C12.4.3,2,"Monitoring, Logging & Anomaly Detection / Proactive Security Behavior Monitoring",mapped-evidence,PSB-AI-009-RRC-003; PSB-AI-009-RRC-011,verifies,"The exact signed containment command and resulting ordered containment state are retained in complete sanitized audit evidence, including the kill-switch activation sequence.",https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.5,v1.0-C12.5.1,1,"Monitoring, Logging & Anomaly Detection / Training Data & Model Lifecycle Audit",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.5,v1.0-C12.5.2,1,"Monitoring, Logging & Anomaly Detection / Training Data & Model Lifecycle Audit",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.5,v1.0-C12.5.3,2,"Monitoring, Logging & Anomaly Detection / Training Data & Model Lifecycle Audit",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
owasp-aisvs-1.0,1.0,C12,C12.5,v1.0-C12.5.4,2,"Monitoring, Logging & Anomaly Detection / Training Data & Model Lifecycle Audit",gap,,,,https://github.com/OWASP/AISVS/blob/78775233666a2022dcfb82037e5e029116955c00/1.0/en/0x10-C12-Monitoring-and-Logging.md,"A mapping identifies repository reference evidence for one requirement; it does not prove live adoption, an AISVS level, AI system security, or compliance."
